province,date,confirm,dead,heal,confirm_add,newConfirm,newHeal,newDead
重庆,1.20,0,0,0,0,0,0,0
浙江,1.2,0,0,0,0,0,0,0
云南,1.2,0,0,0,0,0,0,0
新疆,1.2,0,0,0,0,0,0,0
香港,1.2,0,0,0,0,0,0,0
西藏,1.2,0,0,0,0,0,0,0
天津,1.2,0,0,0,0,0,0,0
台湾,1.2,0,0,0,0,0,0,0
四川,1.2,0,0,0,0,0,0,0
上海,1.2,0,0,0,0,0,0,0
陕西,1.2,0,0,0,0,0,0,0
山西,1.2,0,0,0,0,0,0,0
山东,1.2,0,0,0,0,0,0,0
青海,1.2,0,0,0,0,0,0,0
宁夏,1.2,0,0,0,0,0,0,0
内蒙古,1.2,0,0,0,0,0,0,0
辽宁,1.2,0,0,0,0,0,0,0
江西,1.2,0,0,0,0,0,0,0
江苏,1.2,0,0,0,0,0,0,0
吉林,1.2,0,0,0,0,0,0,0
湖南,1.2,0,0,0,0,0,0,0
湖北,1.2,270,6,25,72,0,0,0
黑龙江,1.2,0,0,0,0,0,0,0
河南,1.2,0,0,0,0,0,0,0
河北,1.2,0,0,0,0,0,0,0
海南,1.2,0,0,0,0,0,0,0
贵州,1.2,0,0,0,0,0,0,0
广西,1.2,0,0,0,0,0,0,0
广东,1.2,0,0,0,0,0,0,0
甘肃,1.2,0,0,0,0,0,0,0
福建,1.2,0,0,0,0,0,0,0
北京,1.2,0,0,0,0,0,0,0
澳门,1.2,0,0,0,0,0,0,0
安徽,1.2,0,0,0,0,0,0,0
重庆,1.21,6,0,0,0,0,0,0
浙江,1.21,0,0,0,0,0,0,0
云南,1.21,0,0,0,0,0,0,0
新疆,1.21,0,0,0,0,0,0,0
香港,1.21,0,0,0,0,0,0,0
西藏,1.21,0,0,0,0,0,0,0
天津,1.21,0,0,0,0,0,0,0
台湾,1.21,0,0,0,0,0,0,0
四川,1.21,0,0,0,0,0,0,0
上海,1.21,0,0,0,0,0,0,0
陕西,1.21,0,0,0,0,0,0,0
山西,1.21,0,0,0,0,0,0,0
山东,1.21,0,0,0,0,0,0,0
青海,1.21,0,0,0,0,0,0,0
宁夏,1.21,0,0,0,0,0,0,0
内蒙古,1.21,0,0,0,0,0,0,0
辽宁,1.21,0,0,0,0,0,0,0
江西,1.21,0,0,0,0,0,0,0
江苏,1.21,0,0,0,0,0,0,0
吉林,1.21,0,0,0,0,0,0,0
湖南,1.21,0,0,0,0,0,0,0
湖北,1.21,375,9,28,105,105,3,3
黑龙江,1.21,0,0,0,0,0,0,0
河南,1.21,1,0,0,0,0,0,0
河北,1.21,0,0,0,0,0,0,0
海南,1.21,0,0,0,0,0,0,0
贵州,1.21,0,0,0,0,0,0,0
广西,1.21,0,0,0,0,0,0,0
广东,1.21,26,0,0,9,0,0,0
甘肃,1.21,0,0,0,0,0,0,0
福建,1.21,0,0,0,0,0,0,0
北京,1.21,0,0,0,0,0,0,0
澳门,1.21,0,0,0,0,0,0,0
安徽,1.21,0,0,0,0,0,0,0
重庆,1.22,9,0,0,3,3,0,0
浙江,1.22,0,0,0,0,0,0,0
云南,1.22,0,0,0,0,0,0,0
新疆,1.22,0,0,0,0,0,0,0
香港,1.22,1,0,0,1,1,0,0
西藏,1.22,0,0,0,0,0,0,0
天津,1.22,0,0,0,0,0,0,0
台湾,1.22,1,0,0,1,1,0,0
四川,1.22,0,0,0,0,0,0,0
上海,1.22,0,0,0,0,0,0,0
陕西,1.22,0,0,0,0,0,0,0
山西,1.22,0,0,0,0,0,0,0
山东,1.22,0,0,0,0,0,0,0
青海,1.22,0,0,0,0,0,0,0
宁夏,1.22,1,0,0,0,0,0,0
内蒙古,1.22,0,0,0,0,0,0,0
辽宁,1.22,0,0,0,0,0,0,0
江西,1.22,3,0,0,1,0,0,0
江苏,1.22,1,0,0,1,0,0,0
吉林,1.22,0,0,0,0,0,0,0
湖南,1.22,0,0,0,0,0,0,0
湖北,1.22,444,17,28,69,69,0,8
黑龙江,1.22,0,0,0,0,0,0,0
河南,1.22,5,0,0,4,4,0,0
河北,1.22,0,0,0,0,0,0,0
海南,1.22,0,0,0,0,0,0,0
贵州,1.22,0,0,0,0,0,0,0
广西,1.22,5,0,0,0,0,0,0
广东,1.22,32,0,0,6,6,0,0
甘肃,1.22,0,0,0,0,0,0,0
福建,1.22,0,0,0,0,0,0,0
北京,1.22,0,0,0,0,0,0,0
澳门,1.22,1,0,0,1,1,0,0
安徽,1.22,0,0,0,0,0,0,0
重庆,1.23,27,0,0,18,18,0,0
浙江,1.23,0,0,0,0,0,0,0
云南,1.23,0,0,0,0,0,0,0
新疆,1.23,2,0,0,2,2,0,0
香港,1.23,2,0,0,1,1,0,0
西藏,1.23,0,0,0,0,0,0,0
天津,1.23,0,0,0,0,0,0,0
台湾,1.23,1,0,0,0,0,0,0
四川,1.23,0,0,0,0,0,0,0
上海,1.23,0,0,0,0,0,0,0
陕西,1.23,0,0,0,0,0,0,0
山西,1.23,0,0,0,0,0,0,0
山东,1.23,0,0,0,0,0,0,0
青海,1.23,0,0,0,0,0,0,0
宁夏,1.23,2,0,0,1,1,0,0
内蒙古,1.23,0,0,0,0,0,0,0
辽宁,1.23,0,0,0,0,0,0,0
江西,1.23,7,0,0,4,4,0,0
江苏,1.23,9,0,1,4,4,1,0
吉林,1.23,0,0,0,0,0,0,0
湖南,1.23,24,0,0,15,0,0,0
湖北,1.23,549,24,31,105,105,3,7
黑龙江,1.23,0,0,0,0,0,0,0
河南,1.23,9,0,0,4,4,0,0
河北,1.23,0,0,0,0,0,0,0
海南,1.23,0,0,0,0,0,0,0
贵州,1.23,3,0,0,0,0,0,0
广西,1.23,13,0,0,8,8,0,0
广东,1.23,53,0,2,21,21,2,0
甘肃,1.23,0,0,0,0,0,0,0
福建,1.23,0,0,0,0,0,0,0
北京,1.23,0,0,0,0,0,0,0
澳门,1.23,2,0,0,1,1,0,0
安徽,1.23,15,0,0,0,0,0,0
重庆,1.24,58,0,0,30,30,0,0
浙江,1.24,62,0,0,19,0,0,0
云南,1.24,0,0,0,0,0,0,0
新疆,1.24,3,0,0,1,1,0,0
香港,1.24,5,0,0,3,3,0,0
西藏,1.24,0,0,0,0,0,0,0
天津,1.24,0,0,0,0,0,0,0
台湾,1.24,3,0,0,2,2,0,0
四川,1.24,0,0,0,0,0,0,0
上海,1.24,0,0,0,0,0,0,0
陕西,1.24,0,0,0,0,0,0,0
山西,1.24,6,0,0,5,0,0,0
山东,1.24,0,0,0,0,0,0,0
青海,1.24,1,0,0,0,0,0,0
宁夏,1.24,3,0,0,1,1,0,0
内蒙古,1.24,0,0,0,0,0,0,0
辽宁,1.24,0,0,0,0,0,0,0
江西,1.24,18,0,0,11,11,0,0
江苏,1.24,18,0,1,9,9,0,0
吉林,1.24,0,0,0,0,0,0,0
湖南,1.24,43,0,0,19,19,0,0
湖北,1.24,729,39,32,180,180,1,15
黑龙江,1.24,0,0,0,0,0,0,0
河南,1.24,32,0,0,23,23,0,0
河北,1.24,0,0,0,0,0,0,0
海南,1.24,11,0,0,3,0,0,0
贵州,1.24,4,0,0,1,1,0,0
广西,1.24,23,0,0,10,10,0,0
广东,1.24,78,0,2,25,25,0,0
甘肃,1.24,0,0,0,0,0,0,0
福建,1.24,0,0,0,0,0,0,0
北京,1.24,0,0,0,0,0,0,0
澳门,1.24,2,0,0,0,0,0,0
安徽,1.24,39,0,0,24,24,0,0
重庆,1.25,75,0,0,18,18,0,0
浙江,1.25,104,0,0,42,42,0,0
云南,1.25,0,0,0,0,0,0,0
新疆,1.25,4,0,0,1,1,0,0
香港,1.25,5,0,0,0,0,0,0
西藏,1.25,0,0,0,0,0,0,0
天津,1.25,0,0,0,0,0,0,0
台湾,1.25,3,0,0,0,0,0,0
四川,1.25,0,0,0,0,0,0,0
上海,1.25,0,0,0,0,0,0,0
陕西,1.25,0,0,0,0,0,0,0
山西,1.25,9,0,0,3,3,0,0
山东,1.25,0,0,0,0,0,0,0
青海,1.25,1,0,0,1,1,0,0
宁夏,1.25,4,0,0,1,1,0,0
内蒙古,1.25,0,0,0,0,0,0,0
辽宁,1.25,0,0,0,0,0,0,0
江西,1.25,36,0,0,18,18,0,0
江苏,1.25,31,0,1,13,13,0,0
吉林,1.25,0,0,0,0,0,0,0
湖南,1.25,69,0,0,26,26,0,0
湖北,1.25,1052,52,42,323,323,10,13
黑龙江,1.25,0,0,0,0,0,0,0
河南,1.25,83,1,0,51,51,0,1
河北,1.25,0,0,0,0,0,0,0
海南,1.25,20,0,0,9,9,0,0
贵州,1.25,5,0,0,1,1,0,0
广西,1.25,33,0,0,10,10,0,0
广东,1.25,78,0,2,25,25,0,0
甘肃,1.25,7,0,0,3,0,0,0
福建,1.25,0,0,0,0,0,0,0
北京,1.25,0,0,0,0,0,0,0
澳门,1.25,2,0,0,0,0,0,0
安徽,1.25,60,0,0,21,21,0,0
重庆,1.26,110,0,0,35,35,0,0
浙江,1.26,128,0,0,24,24,0,0
云南,1.26,0,0,0,0,0,0,0
新疆,1.26,5,0,0,1,1,0,0
香港,1.26,8,0,0,3,3,0,0
西藏,1.26,0,0,0,0,0,0,0
天津,1.26,14,0,0,4,0,0,0
台湾,1.26,4,0,0,1,1,0,0
四川,1.26,0,0,0,0,0,0,0
上海,1.26,0,0,0,0,0,0,0
陕西,1.26,0,0,0,0,0,0,0
山西,1.26,13,0,0,4,4,0,0
山东,1.26,0,0,0,0,0,0,0
青海,1.26,4,0,0,3,3,0,0
宁夏,1.26,7,0,0,3,3,0,0
内蒙古,1.26,11,0,0,4,0,0,0
辽宁,1.26,0,0,0,0,0,0,0
江西,1.26,48,0,0,12,12,0,0
江苏,1.26,47,0,1,16,16,0,0
吉林,1.26,0,0,0,0,0,0,0
湖南,1.26,100,0,0,31,31,0,0
湖北,1.26,1423,76,44,371,371,2,24
黑龙江,1.26,0,0,0,0,0,0,0
河南,1.26,128,1,0,45,45,0,0
河北,1.26,0,0,0,0,0,0,0
海南,1.26,27,0,0,7,7,0,0
贵州,1.26,7,0,0,2,2,0,0
广西,1.26,46,0,0,13,13,0,0
广东,1.26,146,0,2,48,48,0,0
甘肃,1.26,14,0,0,7,7,0,0
福建,1.26,0,0,0,0,0,0,0
北京,1.26,0,0,0,0,0,0,0
澳门,1.26,5,0,0,3,3,0,0
安徽,1.26,70,0,0,10,10,0,0
重庆,1.27,132,0,0,22,22,0,0
浙江,1.27,173,0,1,45,45,1,0
云南,1.27,0,0,0,0,0,0,0
新疆,1.27,10,0,0,5,5,0,0
香港,1.27,8,0,0,0,0,0,0
西藏,1.27,0,0,0,0,0,0,0
天津,1.27,23,0,0,9,9,0,0
台湾,1.27,5,0,0,1,1,0,0
四川,1.27,90,0,0,21,0,0,0
上海,1.27,0,0,0,0,0,0,0
陕西,1.27,0,0,0,0,0,0,0
山西,1.27,20,0,0,7,7,0,0
山东,1.27,0,0,0,0,0,0,0
青海,1.27,6,0,0,2,2,0,0
宁夏,1.27,11,0,0,4,4,0,0
内蒙古,1.27,13,0,0,2,2,0,0
辽宁,1.27,0,0,0,0,0,0,0
江西,1.27,72,0,2,24,24,2,0
江苏,1.27,70,0,1,23,23,0,0
吉林,1.27,8,0,0,2,0,0,0
湖南,1.27,143,0,0,43,43,0,0
湖北,1.27,2714,100,47,1291,1291,3,24
黑龙江,1.27,0,0,0,0,0,0,0
河南,1.27,168,1,0,40,40,0,0
河北,1.27,0,0,0,0,0,0,0
海南,1.27,38,0,1,11,11,1,0
贵州,1.27,9,0,0,2,2,0,0
广西,1.27,51,0,0,5,5,0,0
广东,1.27,188,0,4,42,42,2,0
甘肃,1.27,19,0,0,5,5,0,0
福建,1.27,0,0,0,0,0,0,0
北京,1.27,0,0,0,0,0,0,0
澳门,1.27,7,0,0,2,2,0,0
安徽,1.27,106,0,0,36,36,0,0
重庆,1.28,147,0,0,15,15,0,0
浙江,1.28,296,0,3,123,123,2,0
云南,1.28,0,0,0,0,0,0,0
新疆,1.28,13,0,0,3,3,0,0
香港,1.28,8,0,0,0,0,0,0
西藏,1.28,0,0,0,0,0,0,0
天津,1.28,24,0,0,1,1,0,0
台湾,1.28,8,0,0,3,3,0,0
四川,1.28,108,0,0,18,18,0,0
上海,1.28,0,0,0,0,0,0,0
陕西,1.28,0,0,0,0,0,0,0
山西,1.28,27,0,0,7,7,0,0
山东,1.28,121,0,0,26,0,0,0
青海,1.28,6,0,0,0,0,0,0
宁夏,1.28,12,0,0,1,1,0,0
内蒙古,1.28,16,0,0,3,3,0,0
辽宁,1.28,0,0,0,0,0,0,0
江西,1.28,109,0,3,37,37,1,0
江苏,1.28,99,0,1,29,29,0,0
吉林,1.28,9,0,0,1,1,0,0
湖南,1.28,221,0,0,78,78,0,0
湖北,1.28,3554,125,80,840,840,33,25
黑龙江,1.28,0,0,0,0,0,0,0
河南,1.28,206,1,2,38,38,2,0
河北,1.28,0,0,0,0,0,0,0
海南,1.28,43,1,1,5,5,0,1
贵州,1.28,9,0,0,0,0,0,0
广西,1.28,58,0,2,7,7,2,0
广东,1.28,241,0,5,53,53,1,0
甘肃,1.28,24,0,0,5,5,0,0
福建,1.28,82,0,0,0,0,0,0
北京,1.28,102,1,4,11,0,0,0
澳门,1.28,7,0,0,0,0,0,0
安徽,1.28,152,0,0,46,46,0,0
重庆,1.29,165,0,1,18,18,1,0
浙江,1.29,428,0,4,132,132,1,0
云南,1.29,70,0,0,19,0,0,0
新疆,1.29,14,0,0,1,1,0,0
香港,1.29,10,0,0,2,2,0,0
西藏,1.29,1,0,0,1,1,0,0
天津,1.29,27,0,0,3,3,0,0
台湾,1.29,8,0,0,0,0,0,0
四川,1.29,142,1,1,34,34,1,1
上海,1.29,0,0,0,0,0,0,0
陕西,1.29,56,0,0,10,0,0,0
山西,1.29,35,0,1,8,8,1,0
山东,1.29,145,0,1,24,24,1,0
青海,1.29,6,0,0,0,0,0,0
宁夏,1.29,12,0,0,1,1,0,0
内蒙古,1.29,18,0,0,2,2,0,0
辽宁,1.29,0,0,0,0,0,0,0
江西,1.29,162,0,3,53,53,0,0
江苏,1.29,129,0,1,30,30,0,0
吉林,1.29,14,0,0,5,5,0,0
湖南,1.29,277,0,0,56,56,0,0
湖北,1.29,4586,162,90,1032,1032,10,37
黑龙江,1.29,0,0,0,0,0,0,0
河南,1.29,278,2,2,72,72,0,1
河北,1.29,65,1,0,17,0,0,0
海南,1.29,46,1,1,3,3,0,0
贵州,1.29,12,0,0,3,3,0,0
广西,1.29,78,0,2,20,20,0,0
广东,1.29,311,0,6,70,70,1,0
甘肃,1.29,26,0,0,2,2,0,0
福建,1.29,101,0,0,19,19,0,0
北京,1.29,111,1,4,9,9,0,0
澳门,1.29,7,0,0,0,0,0,0
安徽,1.29,200,0,2,48,48,2,0
重庆,1.3,206,0,1,41,41,0,0
浙江,1.3,537,0,9,109,109,5,0
云南,1.3,80,0,0,10,10,0,0
新疆,1.3,17,0,0,3,3,0,0
香港,1.3,12,0,0,2,2,0,0
西藏,1.3,1,0,0,0,0,0,0
天津,1.3,31,0,0,4,4,0,0
台湾,1.3,9,0,0,1,1,0,0
四川,1.3,177,1,1,36,36,0,0
上海,1.3,0,0,0,0,0,0,0
陕西,1.3,63,0,0,7,7,0,0
山西,1.3,39,0,1,4,4,0,0
山东,1.3,178,0,2,33,33,1,0
青海,1.3,8,0,0,2,2,0,0
宁夏,1.3,21,0,0,4,4,0,0
内蒙古,1.3,20,0,0,2,2,0,0
辽宁,1.3,0,0,0,0,0,0,0
江西,1.3,240,0,7,78,78,4,0
江苏,1.3,168,0,2,39,39,1,0
吉林,1.3,14,0,1,0,0,1,0
湖南,1.3,332,0,2,55,55,2,0
湖北,1.3,5806,204,116,1220,1220,26,42
黑龙江,1.3,0,0,0,0,0,0,0
河南,1.3,352,2,3,74,74,1,0
河北,1.3,82,1,0,17,17,0,0
海南,1.3,49,1,1,3,3,0,0
贵州,1.3,15,0,1,3,3,1,0
广西,1.3,87,0,2,9,9,0,0
广东,1.3,393,0,9,82,82,3,0
甘肃,1.3,29,0,0,4,4,0,0
福建,1.3,120,0,0,19,19,0,0
北京,1.3,132,1,5,21,21,1,0
澳门,1.3,7,0,0,0,0,0,0
安徽,1.3,237,0,3,37,37,1,0
重庆,1.31,238,1,1,32,32,0,1
浙江,1.31,599,0,15,62,62,6,0
云南,1.31,91,0,1,11,11,1,0
新疆,1.31,18,0,0,1,1,0,0
香港,1.31,13,0,0,1,1,0,0
西藏,1.31,1,0,0,0,0,0,0
天津,1.31,32,0,0,1,1,0,0
台湾,1.31,10,0,0,1,1,0,0
四川,1.31,207,1,3,30,30,2,0
上海,1.31,0,0,0,0,0,0,0
陕西,1.31,87,0,0,24,24,0,0
山西,1.31,47,0,1,8,8,0,0
山东,1.31,202,0,2,24,24,0,0
青海,1.31,9,0,0,1,1,0,0
宁夏,1.31,26,0,0,5,5,0,0
内蒙古,1.31,23,0,1,3,3,1,0
辽宁,1.31,0,0,0,0,0,0,0
江西,1.31,286,0,9,47,47,2,0
江苏,1.31,202,0,6,34,34,4,0
吉林,1.31,17,0,1,3,3,0,0
湖南,1.31,389,0,3,57,57,1,0
湖北,1.31,7153,249,166,1347,1347,50,45
黑龙江,1.31,80,0,0,21,0,0,0
河南,1.31,422,2,3,70,70,0,0
河北,1.31,96,1,0,14,14,0,0
海南,1.31,57,1,1,8,8,0,0
贵州,1.31,29,0,2,14,14,1,0
广西,1.31,100,0,2,13,13,0,0
广东,1.31,520,0,9,127,127,0,0
甘肃,1.31,35,0,3,6,6,3,0
福建,1.31,144,0,0,24,24,0,0
北京,1.31,156,1,5,24,24,0,0
澳门,1.31,7,0,0,0,0,0,0
安徽,1.31,297,0,3,60,60,0,0
重庆,2.01,262,1,3,24,24,2,0
浙江,2.01,661,0,23,62,62,8,0
云南,2.01,99,0,1,8,8,0,0
新疆,2.01,21,0,0,3,3,0,0
香港,2.01,14,0,0,1,1,0,0
西藏,2.01,1,0,0,0,0,0,0
天津,2.01,41,0,0,9,9,0,0
台湾,2.01,10,0,0,0,0,0,0
四川,2.01,231,1,3,24,24,0,0
上海,2.01,0,0,0,0,0,0,0
陕西,2.01,101,0,0,15,15,0,0
山西,2.01,56,0,1,9,9,0,0
山东,2.01,225,0,5,23,23,3,0
青海,2.01,9,0,0,0,0,0,0
宁夏,2.01,28,0,0,2,2,0,0
内蒙古,2.01,27,0,1,4,4,0,0
辽宁,2.01,64,0,1,1,0,0,0
江西,2.01,333,0,10,47,47,1,0
江苏,2.01,236,0,8,34,34,2,0
吉林,2.01,23,0,1,6,6,0,0
湖南,2.01,463,0,8,74,74,5,0
湖北,2.01,9074,294,215,1921,1921,49,45
黑龙江,2.01,95,0,2,15,15,2,0
河南,2.01,493,2,4,71,71,1,0
河北,2.01,104,1,3,8,8,3,0
海南,2.01,62,1,1,5,5,0,0
贵州,2.01,38,0,2,9,9,0,0
广西,2.01,111,0,2,11,11,0,0
广东,2.01,604,0,12,84,84,3,0
甘肃,2.01,51,0,3,11,11,0,0
福建,2.01,159,0,0,15,15,0,0
北京,2.01,183,1,9,27,27,4,0
澳门,2.01,7,0,0,0,0,0,0
安徽,2.01,340,0,5,43,43,2,0
重庆,2.02,300,2,7,38,38,4,1
浙江,2.02,724,0,36,63,63,13,0
云南,2.02,109,0,3,10,10,2,0
新疆,2.02,24,0,0,3,3,0,0
香港,2.02,15,0,0,1,1,0,0
西藏,2.02,1,0,0,0,0,0,0
天津,2.02,48,0,1,7,7,1,0
台湾,2.02,10,0,0,0,0,0,0
四川,2.02,254,1,12,23,23,9,0
上海,2.02,0,0,0,0,0,0,0
陕西,2.02,116,0,0,15,15,0,0
山西,2.02,66,0,2,10,10,1,0
山东,2.02,246,0,6,21,21,1,0
青海,2.02,13,0,0,4,4,0,0
宁夏,2.02,31,0,0,3,3,0,0
内蒙古,2.02,34,0,1,7,7,0,0
辽宁,2.02,70,0,1,1,1,0,0
江西,2.02,391,0,18,59,59,8,0
江苏,2.02,271,0,7,35,35,-1,0
吉林,2.02,31,0,1,8,8,0,0
湖南,2.02,521,0,16,58,58,8,0
湖北,2.02,11177,350,295,2103,2103,80,56
黑龙江,2.02,118,0,2,23,23,0,0
河南,2.02,566,2,14,73,73,10,0
河北,2.02,113,1,3,9,9,0,0
海南,2.02,69,1,4,7,7,3,0
贵州,2.02,46,0,2,8,8,0,0
广西,2.02,127,0,2,16,16,0,0
广东,2.02,683,0,14,79,79,2,0
甘肃,2.02,51,0,3,11,11,0,0
福建,2.02,179,0,0,20,20,0,0
北京,2.02,212,1,12,29,29,3,0
澳门,2.02,7,0,0,0,0,0,0
安徽,2.02,408,0,7,68,68,2,0
重庆,2.03,337,2,9,37,37,2,0
浙江,2.03,829,0,48,105,105,12,0
云南,2.03,117,0,5,8,8,2,0
新疆,2.03,29,0,0,5,5,0,0
香港,2.03,15,0,0,0,0,0,0
西藏,2.03,1,0,0,0,0,0,0
天津,2.03,60,0,1,12,12,0,0
台湾,2.03,10,0,0,0,0,0,0
四川,2.03,282,1,14,28,28,2,0
上海,2.03,203,1,10,10,0,0,0
陕西,2.03,124,0,6,8,8,6,0
山西,2.03,74,0,2,8,8,0,0
山东,2.03,270,0,7,11,11,1,0
青海,2.03,15,0,0,2,2,0,0
宁夏,2.03,34,0,0,3,3,0,0
内蒙古,2.03,35,0,1,1,1,0,0
辽宁,2.03,73,1,2,3,3,1,1
江西,2.03,476,0,19,85,85,1,0
江苏,2.03,308,0,8,37,37,1,0
吉林,2.03,42,0,1,11,11,0,0
湖南,2.03,593,0,22,72,72,6,0
湖北,2.03,13522,414,396,2345,2345,101,64
黑龙江,2.03,155,0,2,37,37,0,0
河南,2.03,675,2,20,109,109,6,0
河北,2.03,126,1,3,13,13,0,0
海南,2.03,79,1,4,9,9,0,0
贵州,2.03,56,0,2,10,10,0,0
广西,2.03,139,0,7,12,12,5,0
广东,2.03,797,0,20,114,114,6,0
甘肃,2.03,55,0,3,4,4,0,0
福建,2.03,194,0,1,15,15,1,0
北京,2.03,228,1,23,16,16,11,0
澳门,2.03,8,0,0,1,1,0,0
安徽,2.03,480,0,14,72,72,7,0
重庆,2.04,366,2,14,29,29,5,0
浙江,2.04,895,0,63,66,66,15,0
云南,2.04,122,0,5,3,3,0,0
新疆,2.04,32,0,0,3,3,0,0
香港,2.04,18,1,0,3,3,0,1
西藏,2.04,1,0,0,0,0,0,0
天津,2.04,67,0,2,7,7,1,0
台湾,2.04,11,0,0,1,1,0,0
四川,2.04,301,1,23,19,19,9,0
上海,2.04,203,1,10,10,0,0,0
陕西,2.04,142,0,1,14,14,-5,0
山西,2.04,81,0,4,7,7,2,0
山东,2.04,298,0,13,28,28,6,0
青海,2.04,17,0,0,2,2,0,0
宁夏,2.04,34,0,1,0,0,1,0
内蒙古,2.04,42,0,1,7,7,0,0
辽宁,2.04,75,0,2,5,5,0,-1
江西,2.04,548,0,27,72,72,8,0
江苏,2.04,341,0,13,33,33,5,0
吉林,2.04,54,0,1,12,12,0,0
湖南,2.04,661,0,35,68,68,13,0
湖北,2.04,16678,479,520,3156,3156,124,65
黑龙江,2.04,190,0,4,35,35,2,0
河南,2.04,764,2,41,89,89,21,0
河北,2.04,135,1,4,9,9,1,0
海南,2.04,89,1,4,10,10,0,0
贵州,2.04,64,0,5,8,8,3,0
广西,2.04,150,0,10,11,11,3,0
广东,2.04,870,0,32,73,73,12,0
甘肃,2.04,57,0,4,2,2,1,0
福建,2.04,194,0,1,15,15,1,0
北京,2.04,253,1,24,25,25,1,0
澳门,2.04,10,0,0,2,2,0,0
安徽,2.04,530,0,20,50,50,6,0
重庆,2.05,390,2,15,24,24,1,0
浙江,2.05,954,0,81,59,59,18,0
云南,2.05,128,0,5,6,6,0,0
新疆,2.05,36,0,0,4,4,0,0
香港,2.05,21,1,0,4,4,0,0
西藏,2.05,1,0,0,0,0,0,0
天津,2.05,69,0,2,2,2,0,0
台湾,2.05,11,0,0,0,0,0,0
四川,2.05,321,1,27,20,20,4,0
上海,2.05,203,1,10,10,0,0,0
陕西,2.05,165,0,2,23,23,1,0
山西,2.05,90,0,6,9,9,2,0
山东,2.05,343,0,18,45,45,5,0
青海,2.05,18,0,3,1,1,3,0
宁夏,2.05,40,0,1,6,6,0,0
内蒙古,2.05,44,0,3,2,2,2,0
辽宁,2.05,75,0,2,5,5,0,-1
江西,2.05,600,0,37,52,52,10,0
江苏,2.05,373,0,26,32,32,13,0
吉林,2.05,59,0,2,5,5,1,0
湖南,2.05,711,0,56,50,50,21,0
湖北,2.05,19655,549,633,2987,2987,113,70
黑龙江,2.05,227,1,7,37,37,3,1
河南,2.05,851,2,54,87,87,13,0
河北,2.05,157,1,7,22,22,3,0
海南,2.05,100,1,5,11,11,1,0
贵州,2.05,69,1,6,5,5,1,1
广西,2.05,168,0,14,18,18,4,0
广东,2.05,944,0,49,74,74,17,0
甘肃,2.05,62,0,6,5,5,2,0
福建,2.05,215,0,12,10,10,11,0
北京,2.05,274,1,31,21,21,7,0
澳门,2.05,10,0,0,0,0,0,0
安徽,2.05,591,0,23,61,61,3,0
重庆,2.06,411,2,24,22,22,9,0
浙江,2.06,1006,0,98,52,52,17,0
云南,2.06,133,0,6,9,9,1,0
新疆,2.06,39,0,0,3,3,0,0
香港,2.06,24,1,0,3,3,0,0
西藏,2.06,1,0,0,0,0,0,0
天津,2.06,79,1,2,10,10,0,1
台湾,2.06,16,0,1,5,5,1,0
四川,2.06,344,1,37,23,23,10,0
上海,2.06,257,1,25,14,14,15,0
陕西,2.06,173,0,11,8,8,9,0
山西,2.06,96,0,12,6,6,6,0
山东,2.06,347,0,30,40,40,12,0
青海,2.06,18,0,3,0,0,0,0
宁夏,2.06,43,0,1,3,3,0,0
内蒙古,2.06,46,0,4,2,2,1,0
辽宁,2.06,95,0,6,6,6,4,0
江西,2.06,661,0,45,61,61,8,0
江苏,2.06,408,0,38,35,35,12,0
吉林,2.06,65,1,4,6,6,2,1
湖南,2.06,772,0,91,61,61,35,0
湖北,2.06,22112,618,817,2447,2447,184,69
黑龙江,2.06,277,3,8,50,50,1,2
河南,2.06,914,3,68,63,63,14,1
河北,2.06,171,1,16,14,14,9,0
海南,2.06,106,1,8,7,7,3,0
贵州,2.06,77,1,6,8,8,0,0
广西,2.06,172,0,17,4,4,3,0
广东,2.06,1018,0,68,74,74,19,0
甘肃,2.06,67,0,6,5,5,0,0
福建,2.06,224,0,15,9,9,3,0
北京,2.06,297,1,33,23,23,2,0
澳门,2.06,10,0,1,0,0,1,0
安徽,2.06,665,0,34,74,74,11,0
重庆,2.07,426,2,31,15,15,7,0
浙江,2.07,1048,0,127,42,42,29,0
云南,2.07,136,0,13,3,3,7,0
新疆,2.07,42,0,0,3,3,0,0
香港,2.07,26,1,0,1,1,0,0
西藏,2.07,1,0,0,0,0,0,0
天津,2.07,81,1,2,2,2,0,0
台湾,2.07,16,0,1,0,0,0,0
四川,2.07,363,1,50,19,19,13,0
上海,2.07,277,1,30,20,20,5,0
陕西,2.07,184,0,17,11,11,6,0
山西,2.07,104,0,15,8,8,3,0
山东,2.07,386,0,37,39,39,7,0
青海,2.07,18,0,18,0,0,15,0
宁夏,2.07,45,0,5,2,2,4,0
内蒙古,2.07,50,0,5,4,4,1,0
辽宁,2.07,103,0,7,4,4,1,0
江西,2.07,698,0,55,37,37,10,0
江苏,2.07,439,0,43,31,31,5,0
吉林,2.07,69,1,4,4,4,0,0
湖南,2.07,803,0,119,31,31,28,0
湖北,2.07,24953,699,1115,2841,2841,298,81
黑龙江,2.07,295,5,12,19,19,4,2
河南,2.07,981,4,97,67,67,29,1
河北,2.07,195,1,25,24,24,9,0
海南,2.07,117,2,10,11,11,2,1
贵州,2.07,89,1,6,12,12,0,0
广西,2.07,183,0,17,11,11,0,0
